epoch:0, train_loss:0.08031549235075262, vali_loss:0.00998662960150146
epoch:1, train_loss:0.009911499668619242, vali_loss:0.009459641635268261
epoch:2, train_loss:0.009678280451947198, vali_loss:0.008564698451664299
epoch:3, train_loss:0.009296100146080977, vali_loss:0.008730927428197382
epoch:4, train_loss:0.008505114230251036, vali_loss:0.00766371629600014
epoch:5, train_loss:0.007799568170067404, vali_loss:0.006510803417768329
epoch:6, train_loss:0.006782952098954661, vali_loss:0.006634809925994237
epoch:7, train_loss:0.005791170119883991, vali_loss:0.005148555717564055
epoch:8, train_loss:0.005220402350146444, vali_loss:0.004039832370056372
epoch:9, train_loss:0.004811079154212072, vali_loss:0.00402518938686366
epoch:10, train_loss:0.004491681341309671, vali_loss:0.003909443875142772
epoch:11, train_loss:0.004472397158177296, vali_loss:0.003778640133012751
epoch:12, train_loss:0.004025485051270466, vali_loss:0.004079267968856064
epoch:13, train_loss:0.004248561873188512, vali_loss:0.0038375968974183445
epoch:14, train_loss:0.004039316270587607, vali_loss:0.0038811201811768115
epoch:15, train_loss:0.004019862854906462, vali_loss:0.0038285746673604342
epoch:16, train_loss:0.004035641700378117, vali_loss:0.003968495005600354
epoch:17, train_loss:0.004049687884679739, vali_loss:0.003852009131930702
epoch:18, train_loss:0.004156957952765315, vali_loss:0.0036832899360368693
epoch:19, train_loss:0.004183525887857945, vali_loss:0.0035000843605043235
epoch:20, train_loss:0.00421779567302016, vali_loss:0.0034916278132836203
epoch:21, train_loss:0.0038806079582768844, vali_loss:0.004363577673627462
epoch:22, train_loss:0.004056275252455164, vali_loss:0.0034506503964491586
epoch:23, train_loss:0.003816733462560384, vali_loss:0.0038940447889867108
epoch:24, train_loss:0.003861460828516258, vali_loss:0.003757163609926855
epoch:25, train_loss:0.003953276730938122, vali_loss:0.0036761823180963154
epoch:26, train_loss:0.003847855779079917, vali_loss:0.004288560590274366
epoch:27, train_loss:0.004017051083478848, vali_loss:0.003409800028228866
epoch:28, train_loss:0.0038600860193425965, vali_loss:0.003504321059153881
epoch:29, train_loss:0.003869854324938356, vali_loss:0.0034460148370791493
epoch:30, train_loss:0.004202391072983025, vali_loss:0.003713014531448217
epoch:31, train_loss:0.0038060393335713188, vali_loss:0.0039018965575711
