epoch:0, train_loss:0.008024484538586441, eval_loss:0.0020779414835435184
epoch:1, train_loss:0.00192944700574312, eval_loss:0.0016985327629878966
epoch:2, train_loss:0.001774440056202055, eval_loss:0.0016496105717755164
epoch:3, train_loss:0.0017452068683849334, eval_loss:0.0016712809503709645
epoch:4, train_loss:0.0017295644077822356, eval_loss:0.0016461787602786307
epoch:5, train_loss:0.0017122953272764503, eval_loss:0.0016505384482002321
epoch:6, train_loss:0.001708262568338695, eval_loss:0.0016582217837985342
epoch:7, train_loss:0.001700047403339427, eval_loss:0.001654722071022027
epoch:8, train_loss:0.0016968620840427488, eval_loss:0.0016398902548046346
epoch:9, train_loss:0.0016954429385439142, eval_loss:0.0016370125787230681
epoch:10, train_loss:0.0016927496733144744, eval_loss:0.0016425716604731631
epoch:11, train_loss:0.0016817237086986533, eval_loss:0.0016386863227766195
epoch:12, train_loss:0.0016815825144212853, eval_loss:0.0016339679386543197
epoch:13, train_loss:0.0016833756168773226, eval_loss:0.0016279420337686546
epoch:14, train_loss:0.001675165687791877, eval_loss:0.001648238556689151
