epoch:0, train_loss:0.006784781504632871, vali_loss:0.0023344157613982407
epoch:1, train_loss:0.002258067442365307, vali_loss:0.0018569690444903328
epoch:2, train_loss:0.0019128976026483808, vali_loss:0.0018148873168684077
epoch:3, train_loss:0.001536432096929417, vali_loss:0.0014808854763603365
epoch:4, train_loss:0.0014358403608818494, vali_loss:0.0016524823061254844
epoch:5, train_loss:0.0013367417170944299, vali_loss:0.0013018172686675234
epoch:6, train_loss:0.0013075630629613543, vali_loss:0.001118552512421999
epoch:7, train_loss:0.0012679198343133432, vali_loss:0.00172009348408781
epoch:8, train_loss:0.0012370794818084947, vali_loss:0.0013938951377112548
epoch:9, train_loss:0.0012276271904389886, vali_loss:0.000999294746454621
epoch:10, train_loss:0.0012074017412279962, vali_loss:0.0010774478399515257
epoch:11, train_loss:0.0012406494183262095, vali_loss:0.0011095653020738398
epoch:12, train_loss:0.0011142717798215249, vali_loss:0.001299405561479584
epoch:13, train_loss:0.0011877306824791035, vali_loss:0.0008968734586825269
epoch:14, train_loss:0.0011202384799760459, vali_loss:0.001092411456284026
epoch:15, train_loss:0.0011478838090060127, vali_loss:0.000894321734227391
epoch:16, train_loss:0.001109482739429134, vali_loss:0.0010029697308032895
epoch:17, train_loss:0.0011207885304666426, vali_loss:0.0015222507716073377
epoch:18, train_loss:0.0011236811169164972, vali_loss:0.0010172767281082364
epoch:19, train_loss:0.0011002727246007449, vali_loss:0.0020656771765664226
epoch:20, train_loss:0.0010802889774821371, vali_loss:0.0010789421349241017
epoch:21, train_loss:0.0010404699015338094, vali_loss:0.0009864248631645243
epoch:22, train_loss:0.0010536195256938034, vali_loss:0.001396362538359828
epoch:23, train_loss:0.0010490575756083819, vali_loss:0.0010058802689839066
epoch:24, train_loss:0.001048085977753697, vali_loss:0.0010005260443883112
epoch:25, train_loss:0.0010435479214667238, vali_loss:0.0009575990661000274
epoch:26, train_loss:0.0010483657976364093, vali_loss:0.0009091724038419903
epoch:27, train_loss:0.0010403776186043885, vali_loss:0.0009249680191170376
epoch:28, train_loss:0.0010274102401736972, vali_loss:0.001262812883513022
epoch:29, train_loss:0.0010488717800814433, vali_loss:0.0009127303286584
epoch:30, train_loss:0.0010095890803568867, vali_loss:0.0009575236116699332
epoch:31, train_loss:0.0010574139353392259, vali_loss:0.0011155561007140128
