,0,1,2,3,4
0,227,QPE_FC,Z=238R^1.57,Z=300R^1.4,Z=200R^1.6
1,ME,2.020088,3.0146441,-3.159617,-0.4099864
2,MAE,7.3454747,7.882307,11.218172,9.055329
3,RMSE,8.928713874770516,10.273599764046505,19.828539015082686,14.097514459663792
4,CC,0.2486068749317065,0.18033039573685417,0.14241799686590864,0.16353772280409512
