epoch:0, train_loss:0.04536498231882067, vali_loss:0.007374365102603204
epoch:1, train_loss:0.007486835260400486, vali_loss:0.007107232184757272
epoch:2, train_loss:0.006890776616188341, vali_loss:0.006374666163335658
epoch:3, train_loss:0.006076857446061585, vali_loss:0.004915612843534391
epoch:4, train_loss:0.0050821089016425194, vali_loss:0.004246579297210297
epoch:5, train_loss:0.004397711377112733, vali_loss:0.0037474126438610256
epoch:6, train_loss:0.004128153330384521, vali_loss:0.0041832599268269
epoch:7, train_loss:0.0040088484225671225, vali_loss:0.004227280316424892
epoch:8, train_loss:0.004005993281668068, vali_loss:0.0035883310483768582
epoch:9, train_loss:0.004026444926660667, vali_loss:0.004026610707417906
epoch:10, train_loss:0.003873549133672804, vali_loss:0.004203522036227191
epoch:11, train_loss:0.004004557687692905, vali_loss:0.004271202022613984
epoch:12, train_loss:0.004059384496110622, vali_loss:0.003908128556860093
epoch:13, train_loss:0.003915250489827919, vali_loss:0.004562173187473996
epoch:14, train_loss:0.004095365268688285, vali_loss:0.0039610718134402605
epoch:15, train_loss:0.0039277081587781575, vali_loss:0.006313672931153431
epoch:16, train_loss:0.003941790384963942, vali_loss:0.0038098058260705634
epoch:17, train_loss:0.0038773498765062838, vali_loss:0.00464223660755023
epoch:18, train_loss:0.003881100267173813, vali_loss:0.0042102776513072765
epoch:19, train_loss:0.0039057032645237787, vali_loss:0.004346914423674914
epoch:20, train_loss:0.0038527927923777245, vali_loss:0.004365945510572702
epoch:21, train_loss:0.003910647637223287, vali_loss:0.004032906258847409
epoch:22, train_loss:0.0038932549380740283, vali_loss:0.0037794064862989923
epoch:23, train_loss:0.003960659329083298, vali_loss:0.003821610789196307
epoch:24, train_loss:0.0038954363163373504, vali_loss:0.006018817520170059
epoch:25, train_loss:0.003943896430354892, vali_loss:0.003943524146355533
epoch:26, train_loss:0.003908658305688171, vali_loss:0.004342159057058679
epoch:27, train_loss:0.0038398383251678873, vali_loss:0.004251664945816931
epoch:28, train_loss:0.004047125467786217, vali_loss:0.004165595692433676
epoch:29, train_loss:0.0038007678318633573, vali_loss:0.004205948747565142
epoch:30, train_loss:0.004013252029884544, vali_loss:0.0039406687812717995
epoch:31, train_loss:0.0038474031049959773, vali_loss:0.0043758055342348395
